60.175.184.229 - - [01/Dec/2018:00:02:05 +0800] "HEAD / HTTP/1.1" 200 -
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 294126
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 294126
112.10.130.146 - - [01/Dec/2018:22:35:14 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 562427
112.10.130.146 - - [01/Dec/2018:22:35:14 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 562427
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET / HTTP/1.1" 200 4216
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /css/grayscale.min.css HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /css/chat.css HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /img/logo.png HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
112.10.130.146 - - [01/Dec/2018:22:35:32 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
112.10.130.146 - - [01/Dec/2018:22:35:33 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
112.10.130.146 - - [01/Dec/2018:22:35:35 +0800] "GET /chat.html HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:35 +0800] "GET /js/grayscale.min.js HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:35 +0800] "GET /js/chat.js HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:35 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:35:35 +0800] "GET /img/talk.jpg HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:39 +0800] "GET /WEB16/deliver?txt=%E5%BD%BB%E5%BA%95%E5%88%A0%E9%99%A4 HTTP/1.1" 500 2622
112.10.130.146 - - [01/Dec/2018:22:35:43 +0800] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:43 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 304 -
112.10.130.146 - - [01/Dec/2018:22:35:43 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:49 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/chat.html HTTP/1.1" 200 4402
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/css/grayscale.min.css HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/css/chat.css HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/js/grayscale.min.js HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/js/chat1.js HTTP/1.1" 200 2635
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/img/logo.png HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/img/talk.jpg HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:38:55 +0800] "GET /test/xiaodou/img/bg-masthead.jpg HTTP/1.1" 404 1118
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET / HTTP/1.1" 200 4216
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
112.10.130.95 - - [01/Dec/2018:22:39:06 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
112.10.130.95 - - [01/Dec/2018:22:39:08 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
112.10.130.95 - - [01/Dec/2018:22:39:08 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.95 - - [01/Dec/2018:22:39:08 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
112.10.130.95 - - [01/Dec/2018:22:39:08 +0800] "GET / HTTP/1.1" 304 -
112.10.130.95 - - [01/Dec/2018:22:39:09 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.95 - - [01/Dec/2018:22:39:09 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1451882
112.10.130.95 - - [01/Dec/2018:22:39:09 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
112.10.130.95 - - [01/Dec/2018:22:39:30 +0800] "GET /chat.html HTTP/1.1" 200 7236
112.10.130.95 - - [01/Dec/2018:22:39:30 +0800] "GET /js/grayscale.min.js HTTP/1.1" 200 917
112.10.130.95 - - [01/Dec/2018:22:39:30 +0800] "GET /js/chat.js HTTP/1.1" 200 2100
112.10.130.95 - - [01/Dec/2018:22:39:31 +0800] "GET /img/talk.jpg HTTP/1.1" 200 1658095
112.10.130.95 - - [01/Dec/2018:22:39:31 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.95 - - [01/Dec/2018:22:39:43 +0800] "GET /WEB16/deliver?txt=how%20are%20you HTTP/1.1" 500 2622
112.10.130.95 - - [01/Dec/2018:22:43:03 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
112.10.130.95 - - [01/Dec/2018:22:43:12 +0800] "GET /WEB16/query_specific_ip?specific_ip=180.163.220.4 HTTP/1.1" 200 77
112.10.130.95 - - [01/Dec/2018:22:43:13 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
42.236.10.84 - - [01/Dec/2018:22:56:25 +0800] "GET /chat.html HTTP/1.1" 200 7236
42.236.10.84 - - [01/Dec/2018:22:56:26 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
42.236.10.84 - - [01/Dec/2018:22:56:26 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
42.236.10.75 - - [01/Dec/2018:22:56:26 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
42.236.10.92 - - [01/Dec/2018:22:56:26 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
42.236.10.75 - - [01/Dec/2018:22:56:26 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
42.236.10.84 - - [01/Dec/2018:22:56:27 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
42.236.10.92 - - [01/Dec/2018:22:56:27 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
42.236.10.84 - - [01/Dec/2018:22:56:28 +0800] "GET /js/grayscale.min.js HTTP/1.1" 200 917
42.236.10.78 - - [01/Dec/2018:22:56:28 +0800] "GET /js/chat.js HTTP/1.1" 200 2100
42.236.10.78 - - [01/Dec/2018:22:56:28 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
42.236.10.78 - - [01/Dec/2018:22:56:28 +0800] "GET /img/talk.jpg HTTP/1.1" 200 1658095
42.236.10.84 - - [01/Dec/2018:22:56:28 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
42.236.10.117 - - [01/Dec/2018:22:56:30 +0800] "GET / HTTP/1.1" 200 4216
42.236.10.117 - - [01/Dec/2018:22:56:31 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
42.236.10.117 - - [01/Dec/2018:22:56:31 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
42.236.10.114 - - [01/Dec/2018:22:56:31 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
42.236.10.106 - - [01/Dec/2018:22:56:31 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
42.236.10.114 - - [01/Dec/2018:22:56:31 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
42.236.10.114 - - [01/Dec/2018:22:56:31 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
42.236.10.114 - - [01/Dec/2018:22:56:32 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
42.236.10.114 - - [01/Dec/2018:22:56:32 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
42.236.10.114 - - [01/Dec/2018:22:56:33 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
42.236.10.117 - - [01/Dec/2018:22:56:34 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
42.236.10.117 - - [01/Dec/2018:22:56:35 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
42.236.10.117 - - [01/Dec/2018:22:56:35 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
42.236.10.117 - - [01/Dec/2018:22:56:37 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
45.5.200.11 - - [01/Dec/2018:23:01:47 +0800] "GET / HTTP/1.1" 200 4216
159.224.109.206 - - [01/Dec/2018:23:05:20 +0800] "GET /.git/HEAD HTTP/1.1" 404 1087
42.236.10.92 - - [01/Dec/2018:23:28:53 +0800] "GET /WEB16/query_specific_ip?specific_ip=180.163.220.4 HTTP/1.1" 200 77
42.236.10.75 - - [01/Dec/2018:23:29:11 +0800] "GET / HTTP/1.1" 200 4216
101.199.121.77 - - [01/Dec/2018:23:29:12 +0800] "GET / HTTP/1.1" 200 4216
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
101.199.121.77 - - [01/Dec/2018:23:29:13 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
101.199.121.77 - - [01/Dec/2018:23:29:14 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
101.199.121.77 - - [01/Dec/2018:23:29:14 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
101.199.121.77 - - [01/Dec/2018:23:29:14 +0800] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 67400
101.199.121.77 - - [01/Dec/2018:23:29:15 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
101.199.121.77 - - [01/Dec/2018:23:29:15 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
42.236.10.75 - - [01/Dec/2018:23:29:20 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
42.236.10.84 - - [01/Dec/2018:23:29:20 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
42.236.10.84 - - [01/Dec/2018:23:29:21 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
42.236.10.78 - - [01/Dec/2018:23:29:21 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
42.236.10.75 - - [01/Dec/2018:23:29:21 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
42.236.10.75 - - [01/Dec/2018:23:29:21 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
42.236.10.78 - - [01/Dec/2018:23:29:22 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
42.236.10.84 - - [01/Dec/2018:23:29:22 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
42.236.10.75 - - [01/Dec/2018:23:29:22 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
42.236.10.84 - - [01/Dec/2018:23:29:25 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
42.236.10.78 - - [01/Dec/2018:23:29:26 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
42.236.10.75 - - [01/Dec/2018:23:29:27 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
42.236.10.75 - - [01/Dec/2018:23:29:33 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
193.164.254.67 - - [01/Dec/2018:23:39:17 +0800] "GET / HTTP/1.1" 200 4216
180.163.220.42 - - [01/Dec/2018:23:42:34 +0800] "GET / HTTP/1.1" 200 4216
180.163.220.42 - - [01/Dec/2018:23:42:34 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
180.163.220.124 - - [01/Dec/2018:23:42:34 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
180.163.220.42 - - [01/Dec/2018:23:42:34 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
180.163.220.124 - - [01/Dec/2018:23:42:34 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
180.163.220.99 - - [01/Dec/2018:23:42:34 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
180.163.220.99 - - [01/Dec/2018:23:42:34 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
180.163.220.95 - - [01/Dec/2018:23:42:34 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
180.163.220.42 - - [01/Dec/2018:23:42:35 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
180.163.220.95 - - [01/Dec/2018:23:42:35 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
180.163.220.42 - - [01/Dec/2018:23:42:37 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
180.163.220.42 - - [01/Dec/2018:23:42:37 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
180.163.220.42 - - [01/Dec/2018:23:42:41 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
180.163.220.97 - - [01/Dec/2018:23:43:38 +0800] "GET / HTTP/1.1" 200 4216
180.163.220.97 - - [01/Dec/2018:23:43:38 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
180.163.220.97 - - [01/Dec/2018:23:43:38 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
180.163.220.45 - - [01/Dec/2018:23:43:38 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
180.163.220.96 - - [01/Dec/2018:23:43:38 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
180.163.220.47 - - [01/Dec/2018:23:43:39 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
180.163.220.97 - - [01/Dec/2018:23:43:40 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
180.163.220.45 - - [01/Dec/2018:23:43:40 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
180.163.220.125 - - [01/Dec/2018:23:43:40 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
180.163.220.97 - - [01/Dec/2018:23:43:40 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
180.163.220.45 - - [01/Dec/2018:23:43:42 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
180.163.220.97 - - [01/Dec/2018:23:43:42 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
180.163.220.97 - - [01/Dec/2018:23:43:47 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
